dataset	tissue	stage	percentile	value	unit	n_genes
E-MTAB-6814	kidney	7 week post conception	27	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	28	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	29	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	30	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	31	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	32	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	33	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	34	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	35	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	36	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	37	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	38	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	39	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	40	0.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	41	0.1	tpm	58735
E-MTAB-6814	kidney	7 week post conception	42	0.1	tpm	58735
E-MTAB-6814	kidney	7 week post conception	43	0.1	tpm	58735
E-MTAB-6814	kidney	7 week post conception	44	0.1	tpm	58735
E-MTAB-6814	kidney	7 week post conception	45	0.1	tpm	58735
E-MTAB-6814	kidney	7 week post conception	46	0.2	tpm	58735
E-MTAB-6814	kidney	7 week post conception	47	0.2	tpm	58735
E-MTAB-6814	kidney	7 week post conception	48	0.2	tpm	58735
E-MTAB-6814	kidney	7 week post conception	49	0.2	tpm	58735
E-MTAB-6814	kidney	7 week post conception	50	0.3	tpm	58735
E-MTAB-6814	kidney	7 week post conception	51	0.3	tpm	58735
E-MTAB-6814	kidney	7 week post conception	52	0.3	tpm	58735
E-MTAB-6814	kidney	7 week post conception	53	0.4	tpm	58735
E-MTAB-6814	kidney	7 week post conception	54	0.4	tpm	58735
E-MTAB-6814	kidney	7 week post conception	55	0.5	tpm	58735
E-MTAB-6814	kidney	7 week post conception	56	0.5	tpm	58735
E-MTAB-6814	kidney	7 week post conception	57	0.6	tpm	58735
E-MTAB-6814	kidney	7 week post conception	58	0.6	tpm	58735
E-MTAB-6814	kidney	7 week post conception	59	0.7	tpm	58735
E-MTAB-6814	kidney	7 week post conception	60	0.8	tpm	58735
E-MTAB-6814	kidney	7 week post conception	61	0.9	tpm	58735
E-MTAB-6814	kidney	7 week post conception	62	1.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	63	1.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	64	1.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	65	1.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	66	2.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	67	2.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	68	2.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	69	2.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	70	2.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	71	3.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	72	3.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	73	4.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	74	4.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	75	5.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	76	6.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	77	6.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	78	7.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	79	8.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	80	10.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	81	11.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	82	13.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	83	15.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	84	17.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	85	19.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	86	21.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	87	24.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	88	27.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	89	30.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	90	34.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	91	38.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	92	42.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	93	48.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	94	54.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	95	63.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	96	74.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	97	91.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	98	120.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	99	196.0	tpm	58735
E-MTAB-6814	kidney	7 week post conception	100	29715.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	0	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	1	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	2	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	3	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	4	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	5	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	6	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	7	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	8	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	9	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	10	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	11	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	12	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	13	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	14	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	15	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	16	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	17	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	18	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	19	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	20	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	21	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	22	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	23	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	24	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	25	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	26	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	27	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	28	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	29	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	30	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	31	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	32	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	33	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	34	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	35	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	36	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	37	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	38	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	39	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	40	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	41	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	42	0.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	43	0.1	tpm	58735
E-MTAB-6814	kidney	8 week post conception	44	0.1	tpm	58735
E-MTAB-6814	kidney	8 week post conception	45	0.1	tpm	58735
E-MTAB-6814	kidney	8 week post conception	46	0.1	tpm	58735
E-MTAB-6814	kidney	8 week post conception	47	0.2	tpm	58735
E-MTAB-6814	kidney	8 week post conception	48	0.2	tpm	58735
E-MTAB-6814	kidney	8 week post conception	49	0.2	tpm	58735
E-MTAB-6814	kidney	8 week post conception	50	0.3	tpm	58735
E-MTAB-6814	kidney	8 week post conception	51	0.3	tpm	58735
E-MTAB-6814	kidney	8 week post conception	52	0.3	tpm	58735
E-MTAB-6814	kidney	8 week post conception	53	0.4	tpm	58735
E-MTAB-6814	kidney	8 week post conception	54	0.4	tpm	58735
E-MTAB-6814	kidney	8 week post conception	55	0.5	tpm	58735
E-MTAB-6814	kidney	8 week post conception	56	0.5	tpm	58735
E-MTAB-6814	kidney	8 week post conception	57	0.6	tpm	58735
E-MTAB-6814	kidney	8 week post conception	58	0.7	tpm	58735
E-MTAB-6814	kidney	8 week post conception	59	0.8	tpm	58735
E-MTAB-6814	kidney	8 week post conception	60	0.9	tpm	58735
E-MTAB-6814	kidney	8 week post conception	61	1.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	62	1.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	63	1.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	64	1.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	65	1.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	66	2.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	67	2.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	68	2.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	69	2.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	70	3.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	71	3.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	72	3.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	73	4.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	74	4.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	75	5.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	76	6.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	77	7.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	78	8.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	79	9.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	80	10.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	81	12.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	82	14.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	83	16.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	84	18.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	85	20.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	86	23.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	87	25.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	88	29.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	89	32.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	90	36.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	91	40.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	92	45.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	93	51.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	94	58.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	95	67.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	96	79.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	97	95.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	98	126.0	tpm	58735
E-MTAB-6814	kidney	8 week post conception	99	210.66	tpm	58735
E-MTAB-6814	kidney	8 week post conception	100	23579.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	0	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	1	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	2	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	3	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	4	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	5	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	6	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	7	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	8	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	9	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	10	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	11	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	12	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	13	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	14	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	15	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	16	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	17	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	18	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	19	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	20	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	21	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	22	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	23	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	24	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	25	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	26	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	27	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	28	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	29	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	30	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	31	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	32	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	33	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	34	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	35	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	36	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	37	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	38	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	39	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	40	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	41	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	42	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	43	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	44	0.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	45	0.1	tpm	58735
E-MTAB-6814	kidney	9 week post conception	46	0.1	tpm	58735
E-MTAB-6814	kidney	9 week post conception	47	0.1	tpm	58735
E-MTAB-6814	kidney	9 week post conception	48	0.1	tpm	58735
E-MTAB-6814	kidney	9 week post conception	49	0.2	tpm	58735
E-MTAB-6814	kidney	9 week post conception	50	0.2	tpm	58735
E-MTAB-6814	kidney	9 week post conception	51	0.2	tpm	58735
E-MTAB-6814	kidney	9 week post conception	52	0.3	tpm	58735
E-MTAB-6814	kidney	9 week post conception	53	0.3	tpm	58735
E-MTAB-6814	kidney	9 week post conception	54	0.3	tpm	58735
E-MTAB-6814	kidney	9 week post conception	55	0.4	tpm	58735
E-MTAB-6814	kidney	9 week post conception	56	0.4	tpm	58735
E-MTAB-6814	kidney	9 week post conception	57	0.5	tpm	58735
E-MTAB-6814	kidney	9 week post conception	58	0.6	tpm	58735
E-MTAB-6814	kidney	9 week post conception	59	0.6	tpm	58735
E-MTAB-6814	kidney	9 week post conception	60	0.7	tpm	58735
E-MTAB-6814	kidney	9 week post conception	61	0.8	tpm	58735
E-MTAB-6814	kidney	9 week post conception	62	0.9	tpm	58735
E-MTAB-6814	kidney	9 week post conception	63	1.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	64	1.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	65	1.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	66	1.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	67	2.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	68	2.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	69	2.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	70	2.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	71	3.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	72	3.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	73	4.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	74	4.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	75	5.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	76	5.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	77	6.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	78	7.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	79	9.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	80	10.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	81	12.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	82	13.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	83	15.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	84	17.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	85	20.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	86	22.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	87	25.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	88	28.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	89	32.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	90	35.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	91	40.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	92	45.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	93	51.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	94	59.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	95	68.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	96	82.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	97	101.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	98	133.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	99	219.0	tpm	58735
E-MTAB-6814	kidney	9 week post conception	100	21578.0	tpm	58735
E-MTAB-6814	kidney	infant	0	0.0	tpm	58735
E-MTAB-6814	kidney	infant	1	0.0	tpm	58735
E-MTAB-6814	kidney	infant	2	0.0	tpm	58735
E-MTAB-6814	kidney	infant	3	0.0	tpm	58735
E-MTAB-6814	kidney	infant	4	0.0	tpm	58735
E-MTAB-6814	kidney	infant	5	0.0	tpm	58735
E-MTAB-6814	kidney	infant	6	0.0	tpm	58735
E-MTAB-6814	kidney	infant	7	0.0	tpm	58735
E-MTAB-6814	kidney	infant	8	0.0	tpm	58735
E-MTAB-6814	kidney	infant	9	0.0	tpm	58735
E-MTAB-6814	kidney	infant	10	0.0	tpm	58735
E-MTAB-6814	kidney	infant	11	0.0	tpm	58735
E-MTAB-6814	kidney	infant	12	0.0	tpm	58735
E-MTAB-6814	kidney	infant	13	0.0	tpm	58735
E-MTAB-6814	kidney	infant	14	0.0	tpm	58735
E-MTAB-6814	kidney	infant	15	0.0	tpm	58735
E-MTAB-6814	kidney	infant	16	0.0	tpm	58735
E-MTAB-6814	kidney	infant	17	0.0	tpm	58735
E-MTAB-6814	kidney	infant	18	0.0	tpm	58735
E-MTAB-6814	kidney	infant	19	0.0	tpm	58735
E-MTAB-6814	kidney	infant	20	0.0	tpm	58735
E-MTAB-6814	kidney	infant	21	0.0	tpm	58735
E-MTAB-6814	kidney	infant	22	0.0	tpm	58735
E-MTAB-6814	kidney	infant	23	0.0	tpm	58735
E-MTAB-6814	kidney	infant	24	0.0	tpm	58735
E-MTAB-6814	kidney	infant	25	0.0	tpm	58735
E-MTAB-6814	kidney	infant	26	0.0	tpm	58735
E-MTAB-6814	kidney	infant	27	0.0	tpm	58735
E-MTAB-6814	kidney	infant	28	0.0	tpm	58735
E-MTAB-6814	kidney	infant	29	0.0	tpm	58735
E-MTAB-6814	kidney	infant	30	0.0	tpm	58735
E-MTAB-6814	kidney	infant	31	0.0	tpm	58735
E-MTAB-6814	kidney	infant	32	0.0	tpm	58735
E-MTAB-6814	kidney	infant	33	0.0	tpm	58735
E-MTAB-6814	kidney	infant	34	0.0	tpm	58735
E-MTAB-6814	kidney	infant	35	0.0	tpm	58735
E-MTAB-6814	kidney	infant	36	0.0	tpm	58735
E-MTAB-6814	kidney	infant	37	0.0	tpm	58735
E-MTAB-6814	kidney	infant	38	0.0	tpm	58735
E-MTAB-6814	kidney	infant	39	0.0	tpm	58735
E-MTAB-6814	kidney	infant	40	0.0	tpm	58735
E-MTAB-6814	kidney	infant	41	0.0	tpm	58735
E-MTAB-6814	kidney	infant	42	0.0	tpm	58735
E-MTAB-6814	kidney	infant	43	0.0	tpm	58735
E-MTAB-6814	kidney	infant	44	0.0	tpm	58735
E-MTAB-6814	kidney	infant	45	0.0	tpm	58735
E-MTAB-6814	kidney	infant	46	0.0	tpm	58735
E-MTAB-6814	kidney	infant	47	0.0	tpm	58735
E-MTAB-6814	kidney	infant	48	0.0	tpm	58735
E-MTAB-6814	kidney	infant	49	0.0	tpm	58735
E-MTAB-6814	kidney	infant	50	0.0	tpm	58735
E-MTAB-6814	kidney	infant	51	0.0	tpm	58735
E-MTAB-6814	kidney	infant	52	0.1	tpm	58735
E-MTAB-6814	kidney	infant	53	0.1	tpm	58735
E-MTAB-6814	kidney	infant	54	0.1	tpm	58735
E-MTAB-6814	kidney	infant	55	0.1	tpm	58735
E-MTAB-6814	kidney	infant	56	0.1	tpm	58735
E-MTAB-6814	kidney	infant	57	0.2	tpm	58735
E-MTAB-6814	kidney	infant	58	0.2	tpm	58735
E-MTAB-6814	kidney	infant	59	0.2	tpm	58735
E-MTAB-6814	kidney	infant	60	0.2	tpm	58735
E-MTAB-6814	kidney	infant	61	0.3	tpm	58735
E-MTAB-6814	kidney	infant	62	0.3	tpm	58735
E-MTAB-6814	kidney	infant	63	0.4	tpm	58735
E-MTAB-6814	kidney	infant	64	0.4	tpm	58735
E-MTAB-6814	kidney	infant	65	0.5	tpm	58735
E-MTAB-6814	kidney	infant	66	0.5	tpm	58735
E-MTAB-6814	kidney	infant	67	0.6	tpm	58735
E-MTAB-6814	kidney	infant	68	0.7	tpm	58735
E-MTAB-6814	kidney	infant	69	0.8	tpm	58735
E-MTAB-6814	kidney	infant	70	0.9	tpm	58735
E-MTAB-6814	kidney	infant	71	1.0	tpm	58735
E-MTAB-6814	kidney	infant	72	1.0	tpm	58735
E-MTAB-6814	kidney	infant	73	1.0	tpm	58735
E-MTAB-6814	kidney	infant	74	2.0	tpm	58735
E-MTAB-6814	kidney	infant	75	2.0	tpm	58735
E-MTAB-6814	kidney	infant	76	2.0	tpm	58735
E-MTAB-6814	kidney	infant	77	3.0	tpm	58735
E-MTAB-6814	kidney	infant	78	3.0	tpm	58735
E-MTAB-6814	kidney	infant	79	3.0	tpm	58735
E-MTAB-6814	kidney	infant	80	4.0	tpm	58735
E-MTAB-6814	kidney	infant	81	5.0	tpm	58735
E-MTAB-6814	kidney	infant	82	5.0	tpm	58735
E-MTAB-6814	kidney	infant	83	6.0	tpm	58735
E-MTAB-6814	kidney	infant	84	7.0	tpm	58735
E-MTAB-6814	kidney	infant	85	8.0	tpm	58735
E-MTAB-6814	kidney	infant	86	9.0	tpm	58735
E-MTAB-6814	kidney	infant	87	10.0	tpm	58735
E-MTAB-6814	kidney	infant	88	11.0	tpm	58735
E-MTAB-6814	kidney	infant	89	13.0	tpm	58735
E-MTAB-6814	kidney	infant	90	15.0	tpm	58735
E-MTAB-6814	kidney	infant	91	17.0	tpm	58735
E-MTAB-6814	kidney	infant	92	19.0	tpm	58735
E-MTAB-6814	kidney	infant	93	22.0	tpm	58735
E-MTAB-6814	kidney	infant	94	25.0	tpm	58735
E-MTAB-6814	kidney	infant	95	30.0	tpm	58735
E-MTAB-6814	kidney	infant	96	36.0	tpm	58735
E-MTAB-6814	kidney	infant	97	47.0	tpm	58735
E-MTAB-6814	kidney	infant	98	66.0	tpm	58735
E-MTAB-6814	kidney	infant	99	111.0	tpm	58735
E-MTAB-6814	kidney	infant	100	77295.0	tpm	58735
